timestamp,device,message,fault_class
2025-11-21T23:29:34.133574,R3,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T07:57:08.133574,R5,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T12:40:30.133574,R9,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T08:15:28.133574,R8,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T15:48:02.133574,R9,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T10:29:38.133574,R4,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T09:09:10.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T05:08:42.133574,R2,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T20:15:19.133574,R5,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T06:34:45.133574,R8,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T14:45:48.133574,R10,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T08:47:13.133574,R10,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T14:36:30.133574,R8,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T00:56:17.133574,R10,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T04:48:15.133574,R7,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T11:41:11.133574,R4,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T00:46:15.133574,R3,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T15:37:24.133574,R6,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T02:48:02.133574,R8,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T06:14:53.133574,R8,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T16:03:10.133574,R5,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T11:03:03.133574,R2,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T06:01:04.133574,R7,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T16:43:32.133574,R2,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T17:42:13.133574,R10,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T02:53:41.133574,R4,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T18:16:16.133574,R5,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T12:11:08.133574,R9,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T16:54:51.133574,R9,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T13:54:11.133574,R5,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T23:10:49.133574,R4,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T09:23:19.133574,R3,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T07:56:13.133574,R4,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T15:52:28.133574,R6,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T10:02:26.133574,R7,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T03:05:47.133574,R9,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T14:50:44.133574,R6,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T10:56:45.133574,R2,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T14:24:51.133574,R5,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T09:53:29.133574,R7,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T06:55:59.133574,R6,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T15:30:02.133574,R7,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T07:02:00.133574,R8,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T17:59:03.133574,R7,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T19:24:38.133574,R9,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T07:22:49.133574,R10,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T13:29:33.133574,R9,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T13:08:03.133574,R6,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T06:05:32.133574,R5,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T23:53:31.133574,R7,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T14:50:24.133574,R5,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T11:08:02.133574,R4,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T04:36:12.133574,R6,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T04:34:39.133574,R5,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T22:23:03.133574,R4,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T15:18:02.133574,R1,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T10:03:03.133574,R5,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T20:18:42.133574,R6,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T09:50:19.133574,R5,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T06:42:11.133574,R4,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T16:03:25.133574,R10,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T14:27:51.133574,R5,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T13:43:05.133574,R4,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T14:50:10.133574,R7,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T05:12:53.133574,R3,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T03:31:42.133574,R6,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T12:51:13.133574,R3,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-21T21:10:43.133574,R1,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T09:08:28.133574,R1,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T19:22:45.133574,R6,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T12:35:12.133574,R6,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T04:16:41.133574,R5,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T07:07:27.133574,R4,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T10:41:38.133574,R7,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T11:56:39.133574,R8,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T13:13:19.133574,R1,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T23:22:53.133574,R8,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T10:45:17.133574,R7,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T13:27:14.133574,R1,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T08:28:01.133574,R6,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T05:14:05.133574,R6,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T13:50:08.133574,R5,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T07:52:03.133574,R8,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T08:25:16.133574,R4,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T13:32:21.133574,R4,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T12:48:30.133574,R3,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T13:43:01.133574,R4,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T14:53:26.133574,R6,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T02:02:43.133574,R5,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T12:41:52.133574,R3,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T00:17:18.133574,R2,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T16:47:48.133574,R7,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T22:11:15.133574,R5,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T02:30:48.133574,R4,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T22:46:36.133574,R4,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T10:44:39.133574,R6,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T01:32:57.133574,R3,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T21:50:23.133574,R5,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T21:49:32.133574,R10,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T21:39:25.133574,R4,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T05:40:27.133574,R10,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T14:19:42.133574,R4,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T05:32:35.133574,R3,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T07:55:51.133574,R9,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T12:53:12.133574,R5,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T05:07:46.133574,R2,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T01:01:25.133574,R10,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T09:01:50.133574,R10,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T22:37:45.133574,R7,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T09:26:40.133574,R10,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T01:18:03.133574,R3,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T17:20:32.133574,R8,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T23:25:47.133574,R3,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T00:42:50.133574,R3,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T09:27:26.133574,R7,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T10:52:52.133574,R4,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T04:12:26.133574,R3,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T01:10:08.133574,R8,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T12:21:11.133574,R7,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T04:26:11.133574,R3,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T21:56:55.133574,R3,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T04:45:29.133574,R1,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T11:49:33.133574,R1,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T04:20:42.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T18:32:19.133574,R10,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-21T15:41:10.133574,R5,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T09:06:42.133574,R7,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T18:04:15.133574,R9,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T13:08:05.133574,R9,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T06:50:47.133574,R6,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T17:45:32.133574,R9,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T04:37:13.133574,R2,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T16:25:42.133574,R8,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T00:11:19.133574,R4,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T10:50:40.133574,R2,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T21:51:55.133574,R5,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T05:59:16.133574,R8,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T07:39:10.133574,R9,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T23:02:44.133574,R6,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T09:25:01.133574,R7,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T07:51:43.133574,R7,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T10:02:34.133574,R5,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T19:58:20.133574,R8,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T09:04:42.133574,R7,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T01:22:53.133574,R1,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T09:25:06.133574,R7,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T18:22:23.133574,R7,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T11:21:02.133574,R6,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T00:54:51.133574,R5,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T03:03:21.133574,R9,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T07:52:00.133574,R9,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T16:38:00.133574,R5,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T18:52:19.133574,R3,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T01:16:30.133574,R10,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T19:32:27.133574,R3,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T23:48:14.133574,R2,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T02:38:49.133574,R6,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T02:45:01.133574,R4,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T05:57:04.133574,R3,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T07:05:57.133574,R6,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T07:08:25.133574,R7,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T04:17:59.133574,R1,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T00:02:15.133574,R1,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T09:48:59.133574,R5,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T22:45:41.133574,R2,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T22:41:01.133574,R4,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T06:32:28.133574,R2,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T16:20:36.133574,R9,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T15:04:33.133574,R5,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T19:24:18.133574,R4,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T12:46:31.133574,R2,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T09:19:06.133574,R1,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T03:21:21.133574,R4,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T10:21:52.133574,R9,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T22:26:25.133574,R8,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T21:56:57.133574,R10,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T14:47:47.133574,R6,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T03:20:55.133574,R6,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T19:19:52.133574,R3,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T04:36:03.133574,R6,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T15:28:20.133574,R8,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T10:18:52.133574,R3,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T19:12:10.133574,R7,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T08:11:20.133574,R9,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T11:50:18.133574,R4,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T16:50:39.133574,R9,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T13:17:32.133574,R1,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T15:53:12.133574,R1,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T22:05:58.133574,R1,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T07:53:11.133574,R1,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T17:37:26.133574,R6,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T20:48:10.133574,R7,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T15:57:41.133574,R2,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T07:00:24.133574,R9,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T19:47:02.133574,R5,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T09:41:20.133574,R10,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T06:19:22.133574,R2,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T21:26:13.133574,R6,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T16:56:00.133574,R2,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T08:56:58.133574,R10,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T12:12:13.133574,R7,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T23:33:17.133574,R1,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T22:10:42.133574,R9,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T22:57:23.133574,R5,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T14:05:36.133574,R8,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T07:07:50.133574,R1,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T17:58:08.133574,R9,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T12:16:27.133574,R4,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T16:56:41.133574,R7,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T19:45:20.133574,R6,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T05:25:20.133574,R4,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T13:36:25.133574,R6,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T13:27:48.133574,R3,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T02:28:35.133574,R7,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T17:47:06.133574,R10,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T21:55:48.133574,R1,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T23:35:05.133574,R1,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T12:37:10.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T22:10:32.133574,R5,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T19:37:32.133574,R1,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T03:46:45.133574,R2,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T10:10:02.133574,R4,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T02:48:11.133574,R7,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T05:08:16.133574,R3,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T06:16:26.133574,R1,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T20:39:32.133574,R1,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T23:01:00.133574,R2,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T21:29:13.133574,R9,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T21:38:30.133574,R9,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T09:51:10.133574,R5,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T19:47:46.133574,R7,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T06:29:00.133574,R8,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T15:14:22.133574,R6,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T22:22:11.133574,R4,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T20:55:34.133574,R10,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T06:23:54.133574,R4,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T03:02:34.133574,R2,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T20:06:22.133574,R8,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T12:29:01.133574,R7,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T16:34:14.133574,R5,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T00:47:21.133574,R3,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T09:29:58.133574,R9,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T03:34:13.133574,R1,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T09:52:26.133574,R2,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T11:53:14.133574,R9,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T09:20:42.133574,R9,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
