incident_id,device,window_start,window_end,text,fault_class
1090,R7,2025-11-21 20:00:00,2025-11-21 20:04:39.133574,%BGP-5-NBRUP: BGP adjacency established successfully %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %SYS-4-RESCHED: High CPU caused delayed process scheduling,NORMAL
1091,R7,2025-11-21 20:05:00,2025-11-21 20:06:51.133574,"%SYS-5-LOGGING: System logging restarted %OAM-3-LOST: Loss of signal on port Gi0/1 %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %AAA-5-NO_ATTR: Missing AAA attributes in request",LINK_DOWN
1092,R7,2025-11-21 20:20:00,2025-11-21 20:24:50.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %BGP-5-NBRUP: BGP adjacency established successfully,LINK_DOWN
1093,R7,2025-11-21 20:30:00,2025-11-21 20:31:45.133574,%SSH-5-FAIL: Failed login attempt for user root %RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
1094,R7,2025-11-21 20:40:00,2025-11-21 20:44:30.133574,"%BGP-5-NBRUP: BGP adjacency established successfully %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",NORMAL
1095,R7,2025-11-21 20:55:00,2025-11-21 20:59:22.133574,%PARSER-4-BADCMD: Bad command detected in config file %PLATFORM-3-CPUHIGH: CPU utilization above 95%,CONFIG_ERROR
1096,R7,2025-11-21 21:00:00,2025-11-21 21:02:55.133574,%AUTH-3-FAIL: Authentication failed for user admin %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %CONFIG-3-ERROR: Failed to apply running-config changes,AUTH_FAILURE
1097,R7,2025-11-21 21:15:00,2025-11-21 21:18:56.133574,%PARSER-4-BADCMD: Bad command detected in config file %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,CONFIG_ERROR
1098,R7,2025-11-21 21:20:00,2025-11-21 21:22:46.133574,%BGP-5-NBRUP: BGP adjacency established successfully %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
1099,R7,2025-11-21 21:30:00,2025-11-21 21:30:54.133574,%SYS-5-RELOAD: Reload requested by admin %OAM-3-LOST: Loss of signal on port Gi0/1,NORMAL
1100,R7,2025-11-21 21:35:00,2025-11-21 21:38:39.133574,%AUTH-3-FAIL: Authentication failed for user admin %SYS-4-CONFIG: Rollback initiated due to config inconsistency %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,AUTH_FAILURE
1101,R7,2025-11-21 22:05:00,2025-11-21 22:05:51.133574,%AAA-5-NO_ATTR: Missing AAA attributes in request %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
1102,R7,2025-11-21 22:10:00,2025-11-21 22:14:01.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %SSH-5-FAIL: Failed login attempt for user root,CPU_SPIKE
1103,R7,2025-11-21 22:35:00,2025-11-21 22:37:45.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %AUTH-3-FAIL: Authentication failed for user admin,CONFIG_ERROR
1104,R7,2025-11-21 22:45:00,2025-11-21 22:47:43.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %SYS-4-RESCHED: High CPU caused delayed process scheduling,CONFIG_ERROR
1105,R7,2025-11-21 22:50:00,2025-11-21 22:51:31.133574,%BGP-5-NBRUP: BGP adjacency established successfully %AUTH-3-FAIL: Authentication failed for user admin %SYS-5-LOGGING: System logging restarted,NORMAL
1106,R7,2025-11-21 23:00:00,2025-11-21 23:04:30.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %SSH-5-FAIL: Failed login attempt for user root %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,NORMAL
1107,R7,2025-11-21 23:15:00,2025-11-21 23:18:19.133574,"%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %SYS-5-RELOAD: Reload requested by admin",LINK_DOWN
1108,R7,2025-11-21 23:20:00,2025-11-21 23:24:55.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %AUTH-3-FAIL: Authentication failed for user admin %SYS-5-LOGGING: System logging restarted,BGP_FLAP
1109,R7,2025-11-21 23:25:00,2025-11-21 23:29:14.133574,"%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %LINK-3-UPDOWN: Interface Gi0/1 is down %AUTH-3-FAIL: Authentication failed for user admin %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
1110,R7,2025-11-21 23:35:00,2025-11-21 23:39:37.133574,%SSH-5-FAIL: Failed login attempt for user root %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
1111,R7,2025-11-21 23:40:00,2025-11-21 23:42:18.133574,%BGP-5-NBRUP: BGP adjacency established successfully %AAA-5-NO_ATTR: Missing AAA attributes in request %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
1112,R7,2025-11-21 23:45:00,2025-11-21 23:45:24.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %SYS-4-CONFIG: Rollback initiated due to config inconsistency",LINK_DOWN
1113,R7,2025-11-21 23:50:00,2025-11-21 23:53:50.133574,%RADIUS-4-ERROR: RADIUS server timeout %CONFIG-3-ERROR: Failed to apply running-config changes %SYS-4-CONFIG: Rollback initiated due to config inconsistency %PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
1114,R7,2025-11-21 23:55:00,2025-11-21 23:59:58.133574,%BGP-5-NBRUP: BGP adjacency established successfully %LINK-3-UPDOWN: Interface Gi0/1 is down,NORMAL
1115,R7,2025-11-22 00:00:00,2025-11-22 00:03:52.133574,%PARSER-4-BADCMD: Bad command detected in config file %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %AUTH-3-FAIL: Authentication failed for user admin,CONFIG_ERROR
1116,R7,2025-11-22 00:15:00,2025-11-22 00:19:28.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %SYS-4-RESCHED: High CPU caused delayed process scheduling,NORMAL
1117,R7,2025-11-22 00:20:00,2025-11-22 00:24:42.133574,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %AAA-5-NO_ATTR: Missing AAA attributes in request %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle",LINK_DOWN
1118,R7,2025-11-22 00:25:00,2025-11-22 00:29:44.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %SYS-4-CONFIG: Rollback initiated due to config inconsistency %SYS-4-RESCHED: High CPU caused delayed process scheduling %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,NORMAL
1119,R7,2025-11-22 00:35:00,2025-11-22 00:39:44.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %SYS-5-LOGGING: System logging restarted %RADIUS-4-ERROR: RADIUS server timeout,CONFIG_ERROR
1120,R7,2025-11-22 00:55:00,2025-11-22 00:59:37.133574,"%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %LINK-3-UPDOWN: Interface Gi0/1 is down",LINK_DOWN
1121,R7,2025-11-22 01:00:00,2025-11-22 01:03:22.133574,%BGP-5-NBRUP: BGP adjacency established successfully %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %CONFIG-3-ERROR: Failed to apply running-config changes,NORMAL
1122,R7,2025-11-22 01:05:00,2025-11-22 01:05:40.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,LINK_DOWN
1123,R7,2025-11-22 01:25:00,2025-11-22 01:27:31.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %SSH-5-FAIL: Failed login attempt for user root %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,CONFIG_ERROR
1124,R7,2025-11-22 01:30:00,2025-11-22 01:34:46.133574,%BGP-5-NBRUP: BGP adjacency established successfully %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,NORMAL
1125,R7,2025-11-22 01:45:00,2025-11-22 01:48:13.133574,%BGP-5-NBRUP: BGP adjacency established successfully %SYS-4-CONFIG: Rollback initiated due to config inconsistency %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
1126,R7,2025-11-22 01:50:00,2025-11-22 01:54:41.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CPU_SPIKE
1127,R7,2025-11-22 02:00:00,2025-11-22 02:03:25.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CPU_SPIKE
1128,R7,2025-11-22 02:10:00,2025-11-22 02:13:33.133574,"%BGP-5-NBRUP: BGP adjacency established successfully %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %RADIUS-4-ERROR: RADIUS server timeout",LINK_DOWN
1129,R7,2025-11-22 02:15:00,2025-11-22 02:19:19.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %PARSER-4-BADCMD: Bad command detected in config file,LINK_DOWN
1130,R7,2025-11-22 02:30:00,2025-11-22 02:34:29.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %AUTH-3-FAIL: Authentication failed for user admin,BGP_FLAP
1131,R7,2025-11-22 02:35:00,2025-11-22 02:39:41.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %SYS-5-LOGGING: System logging restarted %PLATFORM-3-CPUHIGH: CPU utilization above 95% %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",BGP_FLAP
1132,R7,2025-11-22 02:40:00,2025-11-22 02:43:07.133574,%SYS-5-LOGGING: System logging restarted %PLATFORM-3-CPUHIGH: CPU utilization above 95% %SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
1133,R7,2025-11-22 02:45:00,2025-11-22 02:49:01.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %SSH-5-FAIL: Failed login attempt for user root %AUTH-3-FAIL: Authentication failed for user admin %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,AUTH_FAILURE
1134,R7,2025-11-22 03:00:00,2025-11-22 03:04:13.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %AAA-5-NO_ATTR: Missing AAA attributes in request,NORMAL
1135,R7,2025-11-22 03:20:00,2025-11-22 03:24:01.133574,%RADIUS-4-ERROR: RADIUS server timeout %BGP-5-NBRUP: BGP adjacency established successfully,AUTH_FAILURE
1136,R7,2025-11-22 03:25:00,2025-11-22 03:26:32.133574,%SYS-5-RELOAD: Reload requested by admin %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,NORMAL
1137,R7,2025-11-22 03:35:00,2025-11-22 03:36:16.133574,%PARSER-4-BADCMD: Bad command detected in config file %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
1138,R7,2025-11-22 03:45:00,2025-11-22 03:48:39.133574,%SSH-5-FAIL: Failed login attempt for user root %SYS-4-CONFIG: Rollback initiated due to config inconsistency,AUTH_FAILURE
1139,R7,2025-11-22 03:50:00,2025-11-22 03:53:36.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %OAM-3-LOST: Loss of signal on port Gi0/1 %PARSER-4-BADCMD: Bad command detected in config file,CPU_SPIKE
1140,R7,2025-11-22 03:55:00,2025-11-22 03:59:19.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,BGP_FLAP
1141,R7,2025-11-22 04:10:00,2025-11-22 04:14:09.133574,%SYS-5-LOGGING: System logging restarted %SYS-4-CONFIG: Rollback initiated due to config inconsistency,NORMAL
1142,R7,2025-11-22 04:30:00,2025-11-22 04:34:02.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %RADIUS-4-ERROR: RADIUS server timeout,LINK_DOWN
1143,R7,2025-11-22 04:35:00,2025-11-22 04:39:48.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %SYS-5-LOGGING: System logging restarted %RADIUS-4-ERROR: RADIUS server timeout,BGP_FLAP
1144,R7,2025-11-22 04:45:00,2025-11-22 04:49:44.133574,"%SYS-5-LOGGING: System logging restarted %SYS-3-CPUHOG: Task Scheduler detected CPU hog process %AUTH-3-FAIL: Authentication failed for user admin %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",NORMAL
1145,R7,2025-11-22 04:55:00,2025-11-22 04:59:23.133574,"%CONFIG-3-ERROR: Failed to apply running-config changes %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",CONFIG_ERROR
1146,R7,2025-11-22 05:10:00,2025-11-22 05:14:14.133574,%SYS-5-RELOAD: Reload requested by admin %CONFIG-3-ERROR: Failed to apply running-config changes,NORMAL
1147,R7,2025-11-22 05:25:00,2025-11-22 05:28:52.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %AAA-5-NO_ATTR: Missing AAA attributes in request %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %AAA-5-NO_ATTR: Missing AAA attributes in request,BGP_FLAP
1148,R7,2025-11-22 05:40:00,2025-11-22 05:43:46.133574,%AAA-5-NO_ATTR: Missing AAA attributes in request %OAM-3-LOST: Loss of signal on port Gi0/1,AUTH_FAILURE
1149,R7,2025-11-22 05:50:00,2025-11-22 05:53:15.133574,"%SYS-5-LOGGING: System logging restarted %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",NORMAL
1150,R7,2025-11-22 06:00:00,2025-11-22 06:03:42.133574,%BGP-5-NBRUP: BGP adjacency established successfully %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %AUTH-3-FAIL: Authentication failed for user admin %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,NORMAL
1151,R7,2025-11-22 06:05:00,2025-11-22 06:06:20.133574,"%BGP-5-NBRUP: BGP adjacency established successfully %PLATFORM-3-CPUHIGH: CPU utilization above 95% %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle",BGP_FLAP
1152,R7,2025-11-22 06:30:00,2025-11-22 06:32:13.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
1153,R7,2025-11-22 06:35:00,2025-11-22 06:38:18.133574,%BGP-5-NBRUP: BGP adjacency established successfully %SYS-5-LOGGING: System logging restarted,NORMAL
1154,R7,2025-11-22 06:45:00,2025-11-22 06:49:23.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %SSH-5-FAIL: Failed login attempt for user root,BGP_FLAP
1155,R7,2025-11-22 06:50:00,2025-11-22 06:54:36.133574,%AUTH-3-FAIL: Authentication failed for user admin %SYS-5-RELOAD: Reload requested by admin,AUTH_FAILURE
1156,R7,2025-11-22 06:55:00,2025-11-22 06:59:21.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,LINK_DOWN
1157,R7,2025-11-22 07:00:00,2025-11-22 07:02:12.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %SYS-4-CONFIG: Rollback initiated due to config inconsistency,BGP_FLAP
1158,R7,2025-11-22 07:05:00,2025-11-22 07:08:52.133574,%SYS-5-LOGGING: System logging restarted %SYS-3-CPUHOG: Task Scheduler detected CPU hog process,NORMAL
1159,R7,2025-11-22 07:20:00,2025-11-22 07:21:54.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %AUTH-3-FAIL: Authentication failed for user admin %AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
1160,R7,2025-11-22 07:30:00,2025-11-22 07:34:27.133574,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process %LINK-3-UPDOWN: Interface Gi0/1 is down %RADIUS-4-ERROR: RADIUS server timeout %SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CPU_SPIKE
1161,R7,2025-11-22 07:40:00,2025-11-22 07:44:35.133574,"%AAA-5-NO_ATTR: Missing AAA attributes in request %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation",BGP_FLAP
1162,R7,2025-11-22 07:55:00,2025-11-22 07:57:31.133574,%PARSER-4-BADCMD: Bad command detected in config file %RADIUS-4-ERROR: RADIUS server timeout,CONFIG_ERROR
1163,R7,2025-11-22 08:10:00,2025-11-22 08:11:07.133574,%AUTH-3-FAIL: Authentication failed for user admin %LINK-3-UPDOWN: Interface Gi0/1 is down %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,AUTH_FAILURE
1164,R7,2025-11-22 08:15:00,2025-11-22 08:18:01.133574,%SYS-4-CONFIG: Rollback initiated due to config inconsistency %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
1165,R7,2025-11-22 08:25:00,2025-11-22 08:28:04.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CPU_SPIKE
1166,R7,2025-11-22 08:30:00,2025-11-22 08:33:56.133574,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %BGP-5-NBRUP: BGP adjacency established successfully",BGP_FLAP
1167,R7,2025-11-22 08:40:00,2025-11-22 08:44:43.133574,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
1168,R7,2025-11-22 09:05:00,2025-11-22 09:07:24.133574,%BGP-5-NBRUP: BGP adjacency established successfully %BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
1169,R7,2025-11-22 09:10:00,2025-11-22 09:14:08.133574,%BGP-5-NBRUP: BGP adjacency established successfully %LINK-3-UPDOWN: Interface Gi0/1 is down,NORMAL
1170,R7,2025-11-22 09:15:00,2025-11-22 09:18:04.133574,%LINK-3-UPDOWN: Interface Gi0/1 is down %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %SYS-4-CONFIG: Rollback initiated due to config inconsistency,LINK_DOWN
1171,R7,2025-11-22 09:25:00,2025-11-22 09:27:26.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %LINK-5-UPDOWN: Interface Gi0/2 changed state to up %SYS-5-RELOAD: Reload requested by admin %OAM-3-LOST: Loss of signal on port Gi0/1 %SYS-5-LOGGING: System logging restarted %AUTH-3-FAIL: Authentication failed for user admin %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,NORMAL
1172,R7,2025-11-22 09:50:00,2025-11-22 09:54:28.133574,"%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %SYS-4-RESCHED: High CPU caused delayed process scheduling %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",CPU_SPIKE
1173,R7,2025-11-22 09:55:00,2025-11-22 09:57:41.133574,%RADIUS-4-ERROR: RADIUS server timeout %SYS-4-CONFIG: Rollback initiated due to config inconsistency,AUTH_FAILURE
1174,R7,2025-11-22 10:00:00,2025-11-22 10:04:20.133574,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1 %SYS-5-RELOAD: Reload requested by admin %AAA-5-NO_ATTR: Missing AAA attributes in request,BGP_FLAP
1175,R7,2025-11-22 10:30:00,2025-11-22 10:34:57.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
1176,R7,2025-11-22 10:40:00,2025-11-22 10:41:38.133574,%SYS-5-RELOAD: Reload requested by admin %LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
1177,R7,2025-11-22 10:45:00,2025-11-22 10:48:33.133574,"%BGP-5-NBRUP: BGP adjacency established successfully %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection %PARSER-4-BADCMD: Bad command detected in config file %SYS-5-RELOAD: Reload requested by admin",NORMAL
1178,R7,2025-11-22 10:50:00,2025-11-22 10:51:40.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %CONFIG-3-ERROR: Failed to apply running-config changes,CPU_SPIKE
1179,R7,2025-11-22 10:55:00,2025-11-22 10:58:46.133574,%AAA-5-NO_ATTR: Missing AAA attributes in request %AAA-5-NO_ATTR: Missing AAA attributes in request %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,AUTH_FAILURE
1180,R7,2025-11-22 11:05:00,2025-11-22 11:06:30.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
1181,R7,2025-11-22 11:20:00,2025-11-22 11:23:36.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %SSH-5-FAIL: Failed login attempt for user root %AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
1182,R7,2025-11-22 11:35:00,2025-11-22 11:37:54.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
1183,R7,2025-11-22 11:40:00,2025-11-22 11:43:00.133574,%AUTH-3-FAIL: Authentication failed for user admin %CONFIG-3-ERROR: Failed to apply running-config changes %SYS-4-RESCHED: High CPU caused delayed process scheduling,AUTH_FAILURE
1184,R7,2025-11-22 11:50:00,2025-11-22 11:53:40.133574,%SYS-5-LOGGING: System logging restarted %AAA-5-NO_ATTR: Missing AAA attributes in request %BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
1185,R7,2025-11-22 12:00:00,2025-11-22 12:04:43.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %LINK-3-UPDOWN: Interface Gi0/1 is down,CPU_SPIKE
1186,R7,2025-11-22 12:10:00,2025-11-22 12:13:03.133574,"%OAM-3-LOST: Loss of signal on port Gi0/1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %LINK-3-UPDOWN: Interface Gi0/1 is down %LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
1187,R7,2025-11-22 12:15:00,2025-11-22 12:19:10.133574,%OAM-3-LOST: Loss of signal on port Gi0/1 %AUTH-3-FAIL: Authentication failed for user admin,LINK_DOWN
1188,R7,2025-11-22 12:20:00,2025-11-22 12:23:30.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
1189,R7,2025-11-22 12:25:00,2025-11-22 12:29:01.133574,%SYS-5-RELOAD: Reload requested by admin %PLATFORM-3-CPUHIGH: CPU utilization above 95% %AUTH-3-FAIL: Authentication failed for user admin,NORMAL
1190,R7,2025-11-22 12:35:00,2025-11-22 12:37:00.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
1191,R7,2025-11-22 12:45:00,2025-11-22 12:49:46.133574,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected %BGP-5-NBRUP: BGP adjacency established successfully,LINK_DOWN
1192,R7,2025-11-22 13:00:00,2025-11-22 13:04:10.133574,%AUTH-3-FAIL: Authentication failed for user admin %RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
1193,R7,2025-11-22 13:10:00,2025-11-22 13:12:26.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %SYS-5-LOGGING: System logging restarted,CPU_SPIKE
1194,R7,2025-11-22 13:15:00,2025-11-22 13:19:38.133574,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle %PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
1195,R7,2025-11-22 13:25:00,2025-11-22 13:29:15.133574,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1 %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
1196,R7,2025-11-22 13:55:00,2025-11-22 13:56:16.133574,%CONFIG-3-ERROR: Failed to apply running-config changes %OAM-3-LOST: Loss of signal on port Gi0/1 %SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
1197,R7,2025-11-22 14:00:00,2025-11-22 14:04:49.133574,%SYS-4-RESCHED: High CPU caused delayed process scheduling %LINK-3-UPDOWN: Interface Gi0/1 is down,CPU_SPIKE
1198,R7,2025-11-22 14:05:00,2025-11-22 14:09:26.133574,"%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1 %LINK-3-UPDOWN: Interface Gi0/1 is down %PARSER-4-BADCMD: Bad command detected in config file %AAA-5-NO_ATTR: Missing AAA attributes in request %AAA-5-NO_ATTR: Missing AAA attributes in request %BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",CONFIG_ERROR
1199,R7,2025-11-22 14:30:00,2025-11-22 14:32:17.133574,%SYS-5-RELOAD: Reload requested by admin %BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,NORMAL
1200,R7,2025-11-22 14:35:00,2025-11-22 14:39:41.133574,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up %ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,NORMAL
1201,R7,2025-11-22 14:40:00,2025-11-22 14:43:04.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %BGP-5-NBRUP: BGP adjacency established successfully,CPU_SPIKE
1202,R7,2025-11-22 14:50:00,2025-11-22 14:53:58.133574,%SSH-5-FAIL: Failed login attempt for user root %SSH-5-FAIL: Failed login attempt for user root %AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
1203,R7,2025-11-22 15:00:00,2025-11-22 15:04:28.133574,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation %AUTH-3-FAIL: Authentication failed for user admin,CPU_SPIKE
1204,R8,2025-11-21 15:10:00,2025-11-21 15:12:56.133574,%PLATFORM-3-CPUHIGH: CPU utilization above 95% %BGP-5-NBRUP: BGP adjacency established successfully,CPU_SPIKE
